0, 19, 5-24, 0.15064567290744918
1, 22, 5-27, 0.1453345730243349
2, 21, 5-26, 0.13666409421275866
3, 29, 5-34, 0.12756248918383686
4, 23, 5-28, 0.1267875566597069
5, 746, 29-7, 0.11950289426218162
6, 28, 5-33, 0.11891264171816075
7, 773, 29-34, 0.11446217066283713
8, 774, 29-35, 0.11432883732950382
9, 120, 8-32, 0.1125834105038095
10, 91, 7-34, 0.11224736385250388
11, 772, 29-33, 0.10828544353233034
12, 123, 8-35, 0.1077509507222984
13, 30, 5-35, 0.1070852334872601
14, 58, 6-32, 0.10665094676807069
15, 590, 24-6, 0.1035732563514355
16, 27, 5-32, 0.10262278557385222
17, 89, 7-32, 0.10076522868562769
18, 0, 5-5, 0.09703705163865654
19, 122, 8-34, 0.09475521564289194
20, 31, 6-5, 0.09404587434702848
21, 589, 24-5, 0.09308794504763881
22, 401, 17-34, 0.09270919666733154
23, 245, 12-33, 0.09270919666733154
24, 745, 29-6, 0.09255879093762173
25, 20, 5-25, 0.09193600955569402
26, 216, 11-35, 0.09189166100337501
27, 3, 5-8, 0.08851735854402738
28, 2, 5-7, 0.08851735854402738
29, 92, 7-35, 0.08788252966966682
30, 154, 9-35, 0.08781248918383687
31, 61, 6-35, 0.08777893829548722
32, 1, 5-6, 0.08623909767446217
33, 152, 9-33, 0.08515611890718552
34, 7, 5-12, 0.0832479203828341
35, 51, 6-25, 0.08289278550069656
36, 50, 6-24, 0.0827659272201998
37, 309, 14-35, 0.08161268690987644
38, 214, 11-33, 0.08089101484914973
39, 498, 21-7, 0.08074368335399226
40, 654, 26-8, 0.08074368335399226
41, 621, 25-6, 0.07948511277944967
42, 153, 9-34, 0.07891264171816074
43, 620, 25-5, 0.07703689958058009
44, 53, 6-27, 0.07631893460254985
45, 370, 16-34, 0.07524253000066489
46, 526, 21-35, 0.07524253000066489
47, 4, 5-9, 0.07517027250573488
48, 743, 28-35, 0.0741414568027833
49, 6, 5-11, 0.07357974531667519
50, 685, 27-8, 0.07274368335399227
51, 529, 22-7, 0.07274368335399227
52, 716, 28-8, 0.07241467653799391
53, 52, 6-26, 0.07133168451408559
54, 653, 26-7, 0.0708470612985632
55, 684, 27-7, 0.06931670101640953
56, 183, 10-33, 0.06931006626492602
57, 742, 28-34, 0.06922803581543524
58, 766, 29-27, 0.06922803581543524
59, 767, 29-28, 0.06922803581543524
60, 84, 7-27, 0.0686562244054953
61, 24, 5-29, 0.06776374326346228
62, 403, 18-5, 0.06730535377778957
63, 279, 14-5, 0.06601325064880631
64, 308, 14-34, 0.06598223720978831
65, 495, 20-35, 0.0625440982796343
66, 17, 5-22, 0.060786581683094296
67, 59, 6-33, 0.05957988709352576
68, 184, 10-34, 0.05957988709352576
69, 276, 13-33, 0.05952270802438516
70, 151, 9-32, 0.05952270802438516
71, 432, 18-34, 0.05952270802438516
72, 26, 5-31, 0.05952270802438516
73, 771, 29-32, 0.059108085040324033
74, 714, 28-6, 0.05903295877836102
75, 278, 13-35, 0.05901116388564843
76, 651, 26-5, 0.057093493184604514
77, 682, 27-5, 0.057093493184604514
78, 713, 28-5, 0.05675546501559043
79, 465, 20-5, 0.056727298041749835
80, 5, 5-10, 0.05658047323874526
81, 741, 28-33, 0.05502291426801263
82, 765, 29-26, 0.05502291426801263
83, 558, 23-5, 0.054882632813999105
84, 247, 12-35, 0.054498034961250726
85, 560, 23-7, 0.052868683353992266
86, 715, 28-7, 0.05232724854075783
87, 497, 21-6, 0.051826082277584194
88, 340, 15-35, 0.05173415481668509
89, 528, 22-6, 0.0516881394123686
90, 559, 23-6, 0.05163075060318639
91, 591, 24-7, 0.051582280725703845
92, 466, 20-6, 0.051582280725703845
93, 747, 29-8, 0.051582280725703845
94, 622, 25-7, 0.051464460401697956
95, 35, 6-9, 0.051103962466469
96, 10, 5-15, 0.051103962466469
97, 11, 5-16, 0.051103962466469
98, 12, 5-17, 0.051103962466469
99, 36, 6-10, 0.051103962466469
100, 34, 6-8, 0.051103962466469
101, 372, 17-5, 0.04981473503896423
102, 60, 6-34, 0.04964919590737991
103, 339, 15-34, 0.04949993968264753
104, 15, 5-20, 0.04852142915514789
105, 434, 19-5, 0.04837568349106194
106, 55, 6-29, 0.047918991981802606
107, 54, 6-28, 0.047554049453066974
108, 588, 23-35, 0.04561076620234446
109, 121, 8-33, 0.04551491124382598
110, 307, 14-33, 0.044389781537292006
111, 248, 13-5, 0.04343195412456974
112, 90, 7-33, 0.042242323890778845
113, 557, 22-35, 0.042056041357718496
114, 764, 29-25, 0.04125828437391668
115, 740, 28-32, 0.04125828437391668
116, 373, 17-6, 0.04111790453779289
117, 770, 29-31, 0.04079994398917477
118, 769, 29-30, 0.04079994398917477
119, 748, 29-9, 0.037015489198024124
120, 342, 16-6, 0.03676626801422351
121, 623, 25-8, 0.03676626801422351
122, 467, 20-7, 0.03676626801422351
123, 768, 29-29, 0.03650314498574092
124, 744, 29-5, 0.036310028535362554
125, 310, 15-5, 0.03510294730857138
126, 341, 16-5, 0.03487535129150168
127, 404, 18-6, 0.03311790453779289
128, 435, 19-6, 0.032788897721794524
129, 8, 5-13, 0.03225780862031515
130, 33, 6-7, 0.03225780862031515
131, 9, 5-14, 0.03225780862031515
132, 32, 6-6, 0.03225780862031515
133, 464, 19-35, 0.02993203844807962
134, 185, 10-35, 0.029229798790735083
135, 83, 7-26, 0.02911130437014594
136, 82, 7-25, 0.02911130437014594
137, 48, 6-22, 0.02911130437014594
138, 687, 27-10, 0.02906293028505148
139, 49, 6-23, 0.029011360449370725
