system:index,01-2018 to 02-2018,01-2019 to 02-2019,01-2020 to 02-2020,02-2018 to 03-2018,02-2019 to 03-2019,02-2020 to 03-2020,03-2018 to 04-2018,03-2019 to 04-2019,03-2020 to 04-2020,04-2018 to 05-2018,04-2019 to 05-2019,04-2020 to 05-2020,05-2018 to 06-2018,05-2019 to 06-2019,05-2020 to 06-2020,06-2018 to 07-2018,06-2019 to 07-2019,06-2020 to 07-2020,07-2018 to 08-2018,07-2019 to 08-2019,07-2020 to 08-2020,08-2018 to 09-2018,08-2019 to 09-2019,08-2020 to 09-2020,09-2018 to 10-2018,09-2019 to 10-2019,09-2020 to 10-2020,10-2018 to 11-2018,10-2019 to 11-2019,10-2020 to 11-2020,11-2018 to 12-2018,11-2019 to 12-2019,11-2020 to 12-2020,12-2018 to 01-2019,12-2019 to 01-2020,12-2020 to 01-2021,date,.geo
164,0.33216404914855957,0.21099698543548584,0.10955280810594559,,0.34120485186576843,0.4269402325153351,0.057136163115501404,0.321480929851532,0.34230685234069824,0.3642549514770508,0.39775899052619934,0.2503840923309326,0.2806193232536316,0.21780771017074585,0.2717664837837219,0.22216986119747162,0.19496536254882812,0.0978923887014389,0.20030640065670013,0.16650407016277313,0.16940461099147797,0.14655523002147675,0.16603386402130127,0.05657591670751572,0.1585826277732849,0.15322580933570862,0.16399233043193817,0.15850308537483215,0.19286587834358215,0.0833505392074585,0.1781882494688034,0.14055757224559784,0.13376545906066895,0.19404442608356476,0.18904200196266174,0.24497449398040771,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[35.17,-14.85]}"
165,,0.041780736297369,,0.30076199769973755,0.06535626202821732,0.4049301743507385,0.15955233573913574,0.20990444719791412,0.22047628462314606,0.3287965953350067,0.10863944888114929,0.17468413710594177,0.2610674798488617,0.15949809551239014,0.07975830882787704,0.22345951199531555,0.09387528151273727,0.07550963014364243,0.2740495502948761,0.17382575571537018,0.25403648614883423,0.12900179624557495,0.1312827616930008,0.1765410155057907,0.22367843985557556,0.16220152378082275,0.15854033827781677,0.2897430658340454,0.29375678300857544,0.26023727655410767,0.10498339682817459,0.24700847268104553,0.3055066764354706,0.3558512330055237,0.06377969682216644,0.1818457692861557,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.4,-9.97]}"
166,0.2222820222377777,0.22629614174365997,0.44471701979637146,,0.34243643283843994,0.35156816244125366,0.13508743047714233,0.3642411231994629,0.3160090744495392,0.32262226939201355,0.37219658493995667,0.32055559754371643,0.27435335516929626,0.34055161476135254,0.28722602128982544,0.20078934729099274,0.16332867741584778,0.11567296087741852,0.19300203025341034,0.17858660221099854,0.18606926500797272,0.15342319011688232,0.10381004214286804,0.08298750221729279,0.16977134346961975,0.1752081662416458,0.1732325702905655,0.18176907300949097,0.21527130901813507,0.11444288492202759,0.23450018465518951,0.15174531936645508,0.15910527110099792,0.28066906332969666,0.09969823062419891,0.2620086073875427,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[35.17,-14.84]}"
167,0.166041299700737,0.056762177497148514,0.035658687353134155,0.3851945996284485,0.23041540384292603,0.06171969324350357,0.23409952223300934,0.22022566199302673,0.09747599065303802,0.22685274481773376,0.0282842256128788,0.08038140833377838,0.20488035678863525,0.39294716715812683,0.191651850938797,0.12949824333190918,0.05942825227975845,0.07222194224596024,0.2521478533744812,0.2323516309261322,0.048810288310050964,0.18717417120933533,0.14389507472515106,0.22105032205581665,0.18078073859214783,0.13733553886413574,0.10080908238887787,0.1535654067993164,0.25912150740623474,0.1723082810640335,0.041948121041059494,0.17248786985874176,0.23899829387664795,0.25328329205513,0.08814475685358047,0.06375155597925186,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.96,-11.49]}"
168,0.2603212893009186,0.22654974460601807,0.12200596183538437,0.090325266122818,0.367389440536499,0.2072490155696869,0.0632440447807312,0.39890041947364807,0.35539186000823975,0.17130126059055328,0.39381593465805054,0.2611241638660431,0.23656907677650452,0.21345995366573334,0.23864984512329102,0.2015325427055359,0.2207125425338745,0.13123071193695068,0.1950601041316986,0.1627151221036911,0.17177265882492065,0.16761994361877441,0.08234070986509323,0.09693444520235062,0.12551255524158478,0.13045918941497803,0.1425086259841919,0.04499382525682449,0.17151682078838348,0.07964859157800674,0.131045863032341,0.08683742582798004,0.09532765299081802,0.13212545216083527,0.22897256910800934,0.20053976774215698,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[35.18,-14.94]}"
169,0.2603212893009186,0.22654974460601807,0.12200596183538437,0.090325266122818,0.367389440536499,0.2072490155696869,0.0632440447807312,0.39890041947364807,0.35539186000823975,0.17130126059055328,0.39381593465805054,0.2611241638660431,0.23656907677650452,0.21345995366573334,0.23864984512329102,0.2015325427055359,0.2207125425338745,0.13123071193695068,0.1950601041316986,0.1627151221036911,0.17177265882492065,0.16761994361877441,0.08234070986509323,0.09693444520235062,0.12551255524158478,0.13045918941497803,0.1425086259841919,0.04499382525682449,0.17151682078838348,0.07964859157800674,0.131045863032341,0.08683742582798004,0.09532765299081802,0.13212545216083527,0.22897256910800934,0.20053976774215698,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[35.18,-14.94]}"
170,0.16481392085552216,0.3283153772354126,0.08177322149276733,0.25002068281173706,0.24372434616088867,0.2907150089740753,0.37015390396118164,0.44496503472328186,0.20008660852909088,0.29220712184906006,0.21670691668987274,0.2691347301006317,0.15098519623279572,0.20222483575344086,0.146172896027565,0.17306533455848694,0.1787821352481842,0.16325294971466064,0.15177050232887268,0.09267447143793106,0.090384840965271,0.153626948595047,0.12915413081645966,0.11982700973749161,0.11414112895727158,0.10853148251771927,0.11812140792608261,0.11685457825660706,0.07005507498979568,0.11211680620908737,0.10181733220815659,0.09896840900182724,0.09614796191453934,0.029704147949814796,0.07513725012540817,0.12486805021762848,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.43,-12.32]}"
171,0.166041299700737,0.056762177497148514,0.035658687353134155,0.3851945996284485,0.23041540384292603,0.06171969324350357,0.23409952223300934,0.22022566199302673,0.09747599065303802,0.22685274481773376,0.0282842256128788,0.08038140833377838,0.20488035678863525,0.39294716715812683,0.191651850938797,0.12949824333190918,0.05942825227975845,0.07222194224596024,0.2521478533744812,0.2323516309261322,0.048810288310050964,0.18717417120933533,0.14389507472515106,0.22105032205581665,0.18078073859214783,0.13733553886413574,0.10080908238887787,0.1535654067993164,0.25912150740623474,0.1723082810640335,0.041948121041059494,0.17248786985874176,0.23899829387664795,0.25328329205513,0.08814475685358047,0.06375155597925186,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.96,-11.49]}"
172,0.14187170565128326,0.2603985369205475,0.09105406701564789,0.15260091423988342,0.24084307253360748,0.21984608471393585,0.2689080536365509,0.19064389169216156,0.2173679620027542,0.2327088713645935,0.17335118353366852,0.15694773197174072,0.15853829681873322,0.1687668114900589,0.12906689941883087,0.11470305919647217,0.12431465834379196,0.11594337970018387,0.10526946187019348,0.11499234288930893,0.11140469461679459,0.10446528345346451,0.10601489245891571,0.09857023507356644,0.09970420598983765,0.10920272022485733,0.11223598569631577,0.10433419793844223,0.07546739280223846,0.14243866503238678,0.11392240971326828,0.12178966403007507,0.29189497232437134,0.1136816218495369,0.18273721635341644,0.37425243854522705,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.11]}"
173,0.12825936079025269,0.18310986459255219,0.08810695260763168,0.09907196462154388,0.1387157142162323,0.09577522426843643,0.17661312222480774,0.13458341360092163,0.16468378901481628,0.1515001356601715,0.13056620955467224,0.1302884966135025,0.12250521779060364,0.12107022851705551,0.11314694583415985,0.10916410386562347,0.1082451343536377,0.10982103645801544,0.10633038729429245,0.09480481594800949,0.10082893818616867,0.09953368455171585,0.10456952452659607,0.10306444019079208,0.10729403793811798,0.09892936795949936,0.11214523762464523,0.10687591880559921,0.07865376025438309,0.12126495689153671,0.11492695659399033,0.12125804275274277,0.1863292008638382,0.09589109569787979,0.15215198695659637,0.15000183880329132,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.13]}"
174,0.2611505389213562,0.22838616371154785,0.1066448986530304,0.20485422015190125,0.3712310492992401,0.4285617768764496,0.3082585334777832,0.30695024132728577,0.3113364279270172,0.2796420454978943,0.3099322021007538,0.27215707302093506,0.22186748683452606,0.2768918573856354,0.22440503537654877,0.18403802812099457,0.24100975692272186,0.17942672967910767,0.1729871779680252,0.21822944283485413,0.12538118660449982,0.1397189497947693,0.1943008452653885,0.1642155796289444,0.1229453757405281,0.1942238211631775,0.15472790598869324,0.13767603039741516,0.12225163727998734,0.22568850219249725,0.2202356457710266,0.2647281587123871,0.3599298894405365,0.12407932430505753,0.24871481955051422,0.13138361275196075,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.84,-23.13]}"
175,0.2611505389213562,0.22838616371154785,0.1066448986530304,0.20485422015190125,0.3712310492992401,0.4285617768764496,0.3082585334777832,0.30695024132728577,0.3113364279270172,0.2796420454978943,0.3099322021007538,0.27215707302093506,0.22186748683452606,0.2768918573856354,0.22440503537654877,0.18403802812099457,0.24100975692272186,0.17942672967910767,0.1729871779680252,0.21822944283485413,0.12538118660449982,0.1397189497947693,0.1943008452653885,0.1642155796289444,0.1229453757405281,0.1942238211631775,0.15472790598869324,0.13767603039741516,0.12225163727998734,0.22568850219249725,0.2202356457710266,0.2647281587123871,0.3599298894405365,0.12407932430505753,0.24871481955051422,0.13138361275196075,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.84,-23.13]}"
176,0.2611505389213562,0.22838616371154785,0.1066448986530304,0.20485422015190125,0.3712310492992401,0.4285617768764496,0.3082585334777832,0.30695024132728577,0.3113364279270172,0.2796420454978943,0.3099322021007538,0.27215707302093506,0.22186748683452606,0.2768918573856354,0.22440503537654877,0.18403802812099457,0.24100975692272186,0.17942672967910767,0.1729871779680252,0.21822944283485413,0.12538118660449982,0.1397189497947693,0.1943008452653885,0.1642155796289444,0.1229453757405281,0.1942238211631775,0.15472790598869324,0.13767603039741516,0.12225163727998734,0.22568850219249725,0.2202356457710266,0.2647281587123871,0.3599298894405365,0.12407932430505753,0.24871481955051422,0.13138361275196075,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.84,-23.13]}"
177,0.12825936079025269,0.18310986459255219,0.08810695260763168,0.09907196462154388,0.1387157142162323,0.09577522426843643,0.17661312222480774,0.13458341360092163,0.16468378901481628,0.1515001356601715,0.13056620955467224,0.1302884966135025,0.12250521779060364,0.12107022851705551,0.11314694583415985,0.10916410386562347,0.1082451343536377,0.10982103645801544,0.10633038729429245,0.09480481594800949,0.10082893818616867,0.09953368455171585,0.10456952452659607,0.10306444019079208,0.10729403793811798,0.09892936795949936,0.11214523762464523,0.10687591880559921,0.07865376025438309,0.12126495689153671,0.11492695659399033,0.12125804275274277,0.1863292008638382,0.09589109569787979,0.15215198695659637,0.15000183880329132,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.13]}"
178,0.12825936079025269,0.18310986459255219,0.08810695260763168,0.09907196462154388,0.1387157142162323,0.09577522426843643,0.17661312222480774,0.13458341360092163,0.16468378901481628,0.1515001356601715,0.13056620955467224,0.1302884966135025,0.12250521779060364,0.12107022851705551,0.11314694583415985,0.10916410386562347,0.1082451343536377,0.10982103645801544,0.10633038729429245,0.09480481594800949,0.10082893818616867,0.09953368455171585,0.10456952452659607,0.10306444019079208,0.10729403793811798,0.09892936795949936,0.11214523762464523,0.10687591880559921,0.07865376025438309,0.12126495689153671,0.11492695659399033,0.12125804275274277,0.1863292008638382,0.09589109569787979,0.15215198695659637,0.15000183880329132,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.13]}"
179,0.20910173654556274,0.22970373928546906,0.18307343125343323,0.11146488785743713,0.23393729329109192,0.14470668137073517,0.24838069081306458,0.2267506718635559,0.24305041134357452,0.21016202867031097,0.22924351692199707,0.1992000937461853,0.1954614520072937,0.22030305862426758,0.20544952154159546,0.18632152676582336,0.19580231606960297,0.1370105892419815,0.17368340492248535,0.16905774176120758,0.11427118629217148,0.14894215762615204,0.16243211925029755,0.14391738176345825,0.15511329472064972,0.15566910803318024,0.15692488849163055,0.14117425680160522,0.11472702771425247,0.1775844544172287,0.17016535997390747,0.17507506906986237,0.24936679005622864,0.12677156925201416,0.2198731005191803,0.1892697513103485,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.12]}"
180,0.21278192102909088,0.26683324575424194,0.10231923311948776,0.0888935998082161,0.2438315451145172,0.06969595700502396,0.276767760515213,0.21456564962863922,0.25418251752853394,0.2002161294221878,0.23949335515499115,0.19417163729667664,0.1553850620985031,0.1968015879392624,0.1710871309041977,0.1275453269481659,0.16752776503562927,0.12876492738723755,0.12275378406047821,0.14682795107364655,0.1364811807870865,0.12006360292434692,0.14960011839866638,0.12878508865833282,0.12300842255353928,0.14940252900123596,0.14165401458740234,0.1315072476863861,0.10103367269039154,0.19293946027755737,0.15386541187763214,0.17823490500450134,0.34823545813560486,0.12297816574573517,0.23630152642726898,0.13031001389026642,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.84,-23.12]}"
181,0.20910173654556274,0.22970373928546906,0.18307343125343323,0.11146488785743713,0.23393729329109192,0.14470668137073517,0.24838069081306458,0.2267506718635559,0.24305041134357452,0.21016202867031097,0.22924351692199707,0.1992000937461853,0.1954614520072937,0.22030305862426758,0.20544952154159546,0.18632152676582336,0.19580231606960297,0.1370105892419815,0.17368340492248535,0.16905774176120758,0.11427118629217148,0.14894215762615204,0.16243211925029755,0.14391738176345825,0.15511329472064972,0.15566910803318024,0.15692488849163055,0.14117425680160522,0.11472702771425247,0.1775844544172287,0.17016535997390747,0.17507506906986237,0.24936679005622864,0.12677156925201416,0.2198731005191803,0.1892697513103485,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.12]}"
182,0.20910173654556274,0.22970373928546906,0.18307343125343323,0.11146488785743713,0.23393729329109192,0.14470668137073517,0.24838069081306458,0.2267506718635559,0.24305041134357452,0.21016202867031097,0.22924351692199707,0.1992000937461853,0.1954614520072937,0.22030305862426758,0.20544952154159546,0.18632152676582336,0.19580231606960297,0.1370105892419815,0.17368340492248535,0.16905774176120758,0.11427118629217148,0.14894215762615204,0.16243211925029755,0.14391738176345825,0.15511329472064972,0.15566910803318024,0.15692488849163055,0.14117425680160522,0.11472702771425247,0.1775844544172287,0.17016535997390747,0.17507506906986237,0.24936679005622864,0.12677156925201416,0.2198731005191803,0.1892697513103485,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.12]}"
183,0.20910173654556274,0.22970373928546906,0.18307343125343323,0.11146488785743713,0.23393729329109192,0.14470668137073517,0.24838069081306458,0.2267506718635559,0.24305041134357452,0.21016202867031097,0.22924351692199707,0.1992000937461853,0.1954614520072937,0.22030305862426758,0.20544952154159546,0.18632152676582336,0.19580231606960297,0.1370105892419815,0.17368340492248535,0.16905774176120758,0.11427118629217148,0.14894215762615204,0.16243211925029755,0.14391738176345825,0.15511329472064972,0.15566910803318024,0.15692488849163055,0.14117425680160522,0.11472702771425247,0.1775844544172287,0.17016535997390747,0.17507506906986237,0.24936679005622864,0.12677156925201416,0.2198731005191803,0.1892697513103485,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.83,-23.12]}"
184,0.1614273339509964,0.1848141849040985,0.18743881583213806,0.14506572484970093,,0.26754114031791687,0.24250969290733337,0.2840544283390045,0.27890726923942566,0.14084486663341522,0.16970482468605042,0.2754341661930084,0.1708408147096634,0.23953326046466827,0.23068498075008392,0.18306462466716766,0.1839236468076706,0.1804967224597931,0.15972259640693665,0.1436356008052826,0.1582164764404297,0.13589945435523987,0.10620380192995071,0.15630824863910675,0.14531542360782623,0.11135736852884293,0.16618502140045166,0.16182628273963928,0.1216873750090599,0.14757300913333893,0.2547716796398163,0.14672625064849854,0.28633251786231995,0.21812322735786438,0.23798204958438873,0.31200307607650757,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[28.89,-25.2]}"
185,0.16357463598251343,0.23886673152446747,0.12208595871925354,0.0813361182808876,0.26303166151046753,0.1107654944062233,0.22284871339797974,0.24585360288619995,0.23668380081653595,0.23249664902687073,0.24907125532627106,0.18956540524959564,0.15909966826438904,0.22481699287891388,0.13498008251190186,0.10878882557153702,0.16482232511043549,0.11642451584339142,0.10515008866786957,0.15005894005298615,0.10644154995679855,0.09904523938894272,0.13987168669700623,0.11005214601755142,0.10627288371324539,0.14034155011177063,0.11444531381130219,0.1185738742351532,0.1280549019575119,0.16991563141345978,0.16254495084285736,0.1693243533372879,0.241895392537117,0.1306551694869995,0.22365590929985046,0.11168206483125687,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[26.86,-23.12]}"
186,0.1583012491464615,0.1354987472295761,0.31464436650276184,0.13915029168128967,0.018230682238936424,0.2867169678211212,0.28562304377555847,0.24853970110416412,0.1690307855606079,0.249154731631279,0.18131890892982483,0.22763904929161072,0.1297064870595932,0.20597118139266968,0.19876328110694885,0.16262082755565643,0.14275453984737396,0.15725821256637573,0.14108839631080627,0.12610264122486115,0.07504566013813019,0.10537812113761902,0.11746945977210999,0.12677927315235138,0.12501874566078186,0.06932631880044937,0.14392681419849396,0.11751546710729599,0.058318428695201874,0.13320866227149963,0.1631406545639038,0.1818697601556778,0.1812315434217453,0.10937316715717316,0.342571496963501,0.17186518013477325,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[25.92,-24.66]}"
187,0.05804334208369255,0.10011425614356995,0.0914534330368042,0.10667227953672409,0.038172513246536255,0.155891552567482,0.1545068919658661,0.1542423963546753,0.173091322183609,0.20252364873886108,0.13678810000419617,0.21824946999549866,0.17605066299438477,0.060563087463378906,0.29491177201271057,0.14040730893611908,0.21088197827339172,0.25231245160102844,0.26833704113960266,0.05211273580789566,0.22898344695568085,0.20660392940044403,0.16515232622623444,0.21534664928913116,0.2005733847618103,0.12406238913536072,0.17980115115642548,0.12229382246732712,0.18648606538772583,0.12484259158372879,0.09359858185052872,0.08515942841768265,0.15371036529541016,0.06830760091543198,0.0564141608774662,0.09690003097057343,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[12.49,41.88]}"
188,0.05804334208369255,0.10011425614356995,0.0914534330368042,0.10667227953672409,0.038172513246536255,0.155891552567482,0.1545068919658661,0.1542423963546753,0.173091322183609,0.20252364873886108,0.13678810000419617,0.21824946999549866,0.17605066299438477,0.060563087463378906,0.29491177201271057,0.14040730893611908,0.21088197827339172,0.25231245160102844,0.26833704113960266,0.05211273580789566,0.22898344695568085,0.20660392940044403,0.16515232622623444,0.21534664928913116,0.2005733847618103,0.12406238913536072,0.17980115115642548,0.12229382246732712,0.18648606538772583,0.12484259158372879,0.09359858185052872,0.08515942841768265,0.15371036529541016,0.06830760091543198,0.0564141608774662,0.09690003097057343,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[12.49,41.88]}"
189,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
190,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
191,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
192,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
193,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
194,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
195,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
196,0.11041299253702164,0.25583308935165405,0.13953834772109985,0.02156611904501915,0.22846759855747223,0.2097162902355194,,0.08216007053852081,0.24473848938941956,0.2305993288755417,0.23689955472946167,0.2350057065486908,0.1687292456626892,0.162255197763443,0.13581731915473938,0.15768668055534363,0.07004562020301819,0.10913451761007309,0.0438191257417202,0.09822488576173782,0.11767876893281937,0.08390417695045471,0.12067223340272903,0.07687947154045105,0.1335894614458084,0.14362488687038422,0.13125722110271454,0.15696337819099426,0.05928901210427284,0.14416024088859558,0.12542486190795898,0.040335990488529205,0.17775502800941467,0.053281355649232864,0.1577148139476776,0.022413836792111397,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.5,-19.13]}"
197,,0.20702123641967773,,0.3126958906650543,0.32729238271713257,0.2588353753089905,0.323178768157959,0.04921997711062431,0.04807957634329796,0.1334509551525116,0.4456029534339905,0.40165290236473083,0.4024370312690735,0.302295446395874,0.1306011974811554,0.17940282821655273,0.11541339755058289,0.0792638510465622,0.22275210916996002,0.27601924538612366,0.1375613510608673,0.2024371474981308,0.21524041891098022,0.17003250122070312,0.16136586666107178,0.08377499878406525,0.1943804770708084,0.17611873149871826,0.16010752320289612,0.18720382452011108,0.15836770832538605,0.17209579050540924,0.21060273051261902,0.24786736071109772,0.2213103175163269,0.17896145582199097,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[34.21,-10.46]}"
198,,0.14835166931152344,,0.24328476190567017,0.32311850786209106,0.18803849816322327,0.2740437090396881,0.0426025465130806,0.055327750742435455,0.2083631306886673,0.3112870752811432,0.32196056842803955,0.35334643721580505,0.26503098011016846,0.11957413703203201,0.20422253012657166,0.08736524730920792,0.05017725005745888,0.22441734373569489,0.16262643039226532,0.10498888045549393,0.195936381816864,0.19587570428848267,0.13020364940166473,0.18533404171466827,0.08523811399936676,0.19085998833179474,0.16723988950252533,0.19063229858875275,0.18540199100971222,0.16207143664360046,0.17341965436935425,0.17104287445545197,0.2186085432767868,0.16532717645168304,0.1446545273065567,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[34.21,-10.45]}"
199,,0.05026170238852501,,0.24732884764671326,0.0645449161529541,0.24598607420921326,0.28319084644317627,0.07349564135074615,0.05848737806081772,0.2979494631290436,0.44692590832710266,0.3763299584388733,0.12376736849546432,0.11834150552749634,0.3654369115829468,0.11519451439380646,0.020732244476675987,0.26835963129997253,0.15192994475364685,0.14252392947673798,0.24311038851737976,0.20958083868026733,0.19411373138427734,0.22083765268325806,0.1924285888671875,0.11017907410860062,0.15872758626937866,0.1929047405719757,0.12566468119621277,0.18983550369739532,0.1632314771413803,0.19814687967300415,0.20790629088878632,0.21812807023525238,0.009389839135110378,0.27279210090637207,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[33.81,-10.01]}"
200,,0.14835166931152344,,0.24328476190567017,0.32311850786209106,0.18803849816322327,0.2740437090396881,0.0426025465130806,0.055327750742435455,0.2083631306886673,0.3112870752811432,0.32196056842803955,0.35334643721580505,0.26503098011016846,0.11957413703203201,0.20422253012657166,0.08736524730920792,0.05017725005745888,0.22441734373569489,0.16262643039226532,0.10498888045549393,0.195936381816864,0.19587570428848267,0.13020364940166473,0.18533404171466827,0.08523811399936676,0.19085998833179474,0.16723988950252533,0.19063229858875275,0.18540199100971222,0.16207143664360046,0.17341965436935425,0.17104287445545197,0.2186085432767868,0.16532717645168304,0.1446545273065567,"Tuesday, January 28, 2020","{""type"":""Point"",""coordinates"":[34.21,-10.45]}"
