0, 1434, 1434, 0.0
1, 492, 492, 0.0
2, 472, 472, 0.0
3, 473, 473, 0.0
4, 474, 474, 0.0
5, 475, 475, 0.0
6, 476, 476, 0.0
7, 477, 477, 0.0
8, 478, 478, 0.0
9, 479, 479, 0.0
10, 480, 480, 0.0
11, 481, 481, 0.0
12, 482, 482, 0.0
13, 483, 483, 0.0
14, 484, 484, 0.0
15, 485, 485, 0.0
16, 486, 486, 0.0
17, 487, 487, 0.0
18, 488, 488, 0.0
19, 489, 489, 0.0
20, 490, 490, 0.0
21, 471, 471, 0.0
22, 470, 470, 0.0
23, 469, 469, 0.0
24, 458, 458, 0.0
25, 450, 450, 0.0
26, 451, 451, 0.0
27, 452, 452, 0.0
28, 453, 453, 0.0
29, 454, 454, 0.0
30, 455, 455, 0.0
31, 456, 456, 0.0
32, 457, 457, 0.0
33, 459, 459, 0.0
34, 468, 468, 0.0
35, 460, 460, 0.0
36, 461, 461, 0.0
37, 462, 462, 0.0
38, 463, 463, 0.0
39, 464, 464, 0.0
40, 465, 465, 0.0
41, 466, 466, 0.0
42, 467, 467, 0.0
43, 491, 491, 0.0
44, 493, 493, 0.0
45, 448, 448, 0.0
46, 494, 494, 0.0
47, 517, 517, 0.0
48, 518, 518, 0.0
49, 519, 519, 0.0
50, 520, 520, 0.0
51, 521, 521, 0.0
52, 522, 522, 0.0
53, 523, 523, 0.0
54, 524, 524, 0.0
55, 525, 525, 0.0
56, 526, 526, 0.0
57, 527, 527, 0.0
58, 528, 528, 0.0
59, 529, 529, 0.0
60, 530, 530, 0.0
61, 531, 531, 0.0
62, 532, 532, 0.0
63, 533, 533, 0.0
64, 534, 534, 0.0
65, 535, 535, 0.0
66, 516, 516, 0.0
67, 515, 515, 0.0
68, 514, 514, 0.0
69, 503, 503, 0.0
70, 495, 495, 0.0
71, 496, 496, 0.0
72, 497, 497, 0.0
73, 498, 498, 0.0
74, 499, 499, 0.0
75, 500, 500, 0.0
76, 501, 501, 0.0
77, 502, 502, 0.0
78, 504, 504, 0.0
79, 513, 513, 0.0
80, 505, 505, 0.0
81, 506, 506, 0.0
82, 507, 507, 0.0
83, 508, 508, 0.0
84, 509, 509, 0.0
85, 510, 510, 0.0
86, 511, 511, 0.0
87, 512, 512, 0.0
88, 449, 449, 0.0
89, 447, 447, 0.0
90, 358, 358, 0.0
91, 402, 402, 0.0
92, 382, 382, 0.0
93, 383, 383, 0.0
94, 384, 384, 0.0
95, 385, 385, 0.0
96, 386, 386, 0.0
97, 387, 387, 0.0
98, 388, 388, 0.0
99, 389, 389, 0.0
100, 390, 390, 0.0
101, 391, 391, 0.0
102, 392, 392, 0.0
103, 393, 393, 0.0
104, 394, 394, 0.0
105, 395, 395, 0.0
106, 396, 396, 0.0
107, 397, 397, 0.0
108, 398, 398, 0.0
109, 399, 399, 0.0
110, 400, 400, 0.0
111, 381, 381, 0.0
112, 380, 380, 0.0
113, 379, 379, 0.0
114, 368, 368, 0.0
115, 360, 360, 0.0
116, 361, 361, 0.0
117, 362, 362, 0.0
118, 363, 363, 0.0
119, 364, 364, 0.0
120, 365, 365, 0.0
121, 366, 366, 0.0
122, 367, 367, 0.0
123, 369, 369, 0.0
124, 378, 378, 0.0
125, 370, 370, 0.0
126, 371, 371, 0.0
127, 372, 372, 0.0
128, 373, 373, 0.0
129, 374, 374, 0.0
130, 375, 375, 0.0
131, 376, 376, 0.0
132, 377, 377, 0.0
133, 401, 401, 0.0
134, 403, 403, 0.0
135, 446, 446, 0.0
136, 404, 404, 0.0
137, 427, 427, 0.0
138, 428, 428, 0.0
139, 429, 429, 0.0
140, 430, 430, 0.0
141, 431, 431, 0.0
142, 432, 432, 0.0
143, 433, 433, 0.0
144, 434, 434, 0.0
145, 435, 435, 0.0
146, 436, 436, 0.0
147, 437, 437, 0.0
148, 438, 438, 0.0
149, 439, 439, 0.0
150, 440, 440, 0.0
151, 441, 441, 0.0
152, 442, 442, 0.0
153, 443, 443, 0.0
154, 444, 444, 0.0
155, 445, 445, 0.0
156, 426, 426, 0.0
157, 425, 425, 0.0
158, 424, 424, 0.0
159, 413, 413, 0.0
160, 405, 405, 0.0
161, 406, 406, 0.0
162, 407, 407, 0.0
163, 408, 408, 0.0
164, 409, 409, 0.0
165, 410, 410, 0.0
166, 411, 411, 0.0
167, 412, 412, 0.0
168, 414, 414, 0.0
169, 423, 423, 0.0
170, 415, 415, 0.0
171, 416, 416, 0.0
172, 417, 417, 0.0
173, 418, 418, 0.0
174, 419, 419, 0.0
175, 420, 420, 0.0
176, 421, 421, 0.0
177, 422, 422, 0.0
178, 536, 536, 0.0
179, 537, 537, 0.0
180, 538, 538, 0.0
181, 671, 671, 0.0
182, 651, 651, 0.0
183, 652, 652, 0.0
184, 653, 653, 0.0
185, 654, 654, 0.0
186, 655, 655, 0.0
187, 656, 656, 0.0
188, 657, 657, 0.0
189, 658, 658, 0.0
190, 659, 659, 0.0
191, 660, 660, 0.0
192, 661, 661, 0.0
193, 662, 662, 0.0
194, 663, 663, 0.0
195, 664, 664, 0.0
196, 665, 665, 0.0
197, 666, 666, 0.0
198, 667, 667, 0.0
199, 668, 668, 0.0
200, 669, 669, 0.0
201, 650, 650, 0.0
202, 649, 649, 0.0
203, 648, 648, 0.0
204, 637, 637, 0.0
205, 629, 629, 0.0
206, 630, 630, 0.0
207, 631, 631, 0.0
208, 632, 632, 0.0
209, 633, 633, 0.0
210, 634, 634, 0.0
211, 635, 635, 0.0
212, 636, 636, 0.0
213, 638, 638, 0.0
214, 647, 647, 0.0
215, 639, 639, 0.0
216, 640, 640, 0.0
217, 641, 641, 0.0
218, 642, 642, 0.0
219, 643, 643, 0.0
220, 644, 644, 0.0
221, 645, 645, 0.0
222, 646, 646, 0.0
223, 670, 670, 0.0
224, 672, 672, 0.0
225, 539, 539, 0.0
226, 673, 673, 0.0
227, 696, 696, 0.0
228, 697, 697, 0.0
229, 698, 698, 0.0
230, 699, 699, 0.0
231, 700, 700, 0.0
232, 701, 701, 0.0
233, 702, 702, 0.0
234, 703, 703, 0.0
235, 704, 704, 0.0
236, 705, 705, 0.0
237, 706, 706, 0.0
238, 707, 707, 0.0
239, 708, 708, 0.0
240, 709, 709, 0.0
241, 710, 710, 0.0
242, 711, 711, 0.0
243, 712, 712, 0.0
244, 713, 713, 0.0
245, 714, 714, 0.0
246, 695, 695, 0.0
247, 694, 694, 0.0
248, 693, 693, 0.0
249, 682, 682, 0.0
250, 674, 674, 0.0
251, 675, 675, 0.0
252, 676, 676, 0.0
253, 677, 677, 0.0
254, 678, 678, 0.0
255, 679, 679, 0.0
256, 680, 680, 0.0
257, 681, 681, 0.0
258, 683, 683, 0.0
259, 692, 692, 0.0
260, 684, 684, 0.0
261, 685, 685, 0.0
262, 686, 686, 0.0
263, 687, 687, 0.0
264, 688, 688, 0.0
265, 689, 689, 0.0
266, 690, 690, 0.0
267, 691, 691, 0.0
268, 628, 628, 0.0
269, 627, 627, 0.0
270, 626, 626, 0.0
271, 625, 625, 0.0
272, 562, 562, 0.0
273, 563, 563, 0.0
274, 564, 564, 0.0
275, 565, 565, 0.0
276, 566, 566, 0.0
277, 567, 567, 0.0
278, 568, 568, 0.0
279, 569, 569, 0.0
280, 570, 570, 0.0
281, 571, 571, 0.0
282, 572, 572, 0.0
283, 573, 573, 0.0
284, 574, 574, 0.0
285, 575, 575, 0.0
286, 576, 576, 0.0
287, 577, 577, 0.0
288, 578, 578, 0.0
289, 579, 579, 0.0
290, 580, 580, 0.0
291, 561, 561, 0.0
292, 560, 560, 0.0
293, 559, 559, 0.0
294, 548, 548, 0.0
295, 540, 540, 0.0
296, 541, 541, 0.0
297, 542, 542, 0.0
298, 543, 543, 0.0
299, 544, 544, 0.0
300, 545, 545, 0.0
301, 546, 546, 0.0
302, 547, 547, 0.0
303, 549, 549, 0.0
304, 558, 558, 0.0
305, 550, 550, 0.0
306, 551, 551, 0.0
