0, 774, 29-35, 10275.956191452278
1, 773, 29-34, 9897.83864793612
2, 772, 29-33, 9705.03953401555
3, 771, 29-32, 9379.040095995504
4, 0, 5-5, 9371.19134338957
5, 1, 5-6, 8971.140179802976
6, 770, 29-31, 8924.117595708194
7, 2, 5-7, 8857.489540758037
8, 744, 29-5, 8686.95916929939
9, 3, 5-8, 8497.838052613255
10, 769, 29-30, 8459.355757233721
11, 4, 5-9, 8267.328838338233
12, 30, 5-35, 8012.367165644051
13, 768, 29-29, 7997.207373379227
14, 5, 5-10, 7960.610219681054
15, 6, 5-11, 7647.344112844552
16, 745, 29-6, 7647.022713042792
17, 767, 29-28, 7535.684322253877
18, 743, 28-35, 7528.671691450018
19, 746, 29-7, 7438.624492635599
20, 713, 28-5, 7428.282230373113
21, 61, 6-35, 7388.813411700859
22, 681, 26-35, 7320.003063661493
23, 7, 5-12, 7282.315820210068
24, 747, 29-8, 7262.657232579251
25, 766, 29-27, 7243.552458659576
26, 679, 26-33, 7219.835952848409
27, 725, 28-17, 7197.720817865475
28, 677, 26-31, 7190.322929820941
29, 92, 7-35, 7189.124478680622
30, 701, 27-24, 7185.678354344703
31, 678, 26-32, 7168.370149029749
32, 726, 28-18, 7163.831533051968
33, 728, 28-20, 7163.254450775276
34, 727, 28-19, 7162.636319303168
35, 752, 29-13, 7160.629013153592
36, 66, 7-9, 7160.46401400481
37, 753, 29-14, 7154.187541960492
38, 729, 28-21, 7148.273748978162
39, 682, 27-5, 7146.384541193624
40, 703, 27-26, 7145.109802205354
41, 702, 27-25, 7143.5962544904305
42, 704, 27-27, 7137.618179652478
43, 705, 27-28, 7127.8874171557645
44, 650, 25-35, 7121.979698565436
45, 67, 7-10, 7112.4518734169615
46, 42, 6-16, 7101.0106438499615
47, 724, 28-16, 7091.819831080503
48, 700, 27-23, 7081.815407966381
49, 676, 26-30, 7079.947603663645
50, 8, 5-13, 7079.585874969267
51, 123, 8-35, 7067.4046018692425
52, 68, 7-11, 7051.648900800099
53, 18, 5-23, 7050.766880471581
54, 43, 6-17, 7040.5669113183585
55, 65, 7-8, 7040.460785965467
56, 19, 5-24, 7021.249313580239
57, 29, 5-34, 7019.0746774153695
58, 651, 26-5, 7007.2774367802485
59, 754, 29-15, 7001.35037335707
60, 20, 5-25, 6998.67355575019
61, 742, 28-34, 6994.288477328046
62, 730, 28-22, 6991.2233846852505
63, 751, 29-12, 6987.268726798576
64, 41, 6-15, 6982.900825701969
65, 765, 29-26, 6973.17389072596
66, 706, 27-29, 6972.472555033001
67, 741, 28-33, 6967.193879905834
68, 44, 6-18, 6966.54359603505
69, 154, 9-35, 6952.540632410019
70, 9, 5-14, 6933.392159491585
71, 69, 7-12, 6922.412355129133
72, 17, 5-22, 6920.70296775658
73, 21, 5-26, 6902.149633611751
74, 35, 6-9, 6897.384614605121
75, 33, 6-7, 6894.987843381603
76, 31, 6-5, 6892.746229821394
77, 34, 6-8, 6889.2360140750025
78, 40, 6-14, 6869.507948491065
79, 22, 5-27, 6856.904083139845
80, 28, 5-33, 6850.558512150496
81, 723, 28-15, 6848.877161045628
82, 620, 25-5, 6846.846344811626
83, 45, 6-19, 6842.805071933117
84, 699, 27-22, 6839.586640838598
85, 11, 5-16, 6837.4677144683765
86, 10, 5-15, 6831.33671687558
87, 680, 26-34, 6830.424435167226
88, 750, 29-11, 6828.503173249499
89, 70, 7-13, 6828.456109798332
90, 675, 26-29, 6826.947827152842
91, 64, 7-7, 6822.400168918556
92, 755, 29-16, 6804.494090851335
93, 16, 5-21, 6802.123889371475
94, 749, 29-10, 6793.678384772451
95, 731, 28-23, 6791.721864264023
96, 707, 27-30, 6785.897226802951
97, 36, 6-10, 6773.898337027539
98, 46, 6-20, 6767.8691127198945
99, 748, 29-9, 6749.248389954352
100, 740, 28-32, 6748.402398752427
101, 93, 8-5, 6743.842177012712
102, 185, 10-35, 6738.947866124041
103, 39, 6-13, 6736.531094170743
104, 764, 29-25, 6723.0990995152815
105, 12, 5-17, 6700.900601281166
106, 15, 5-20, 6668.759854509782
107, 37, 6-11, 6660.5666430829215
108, 71, 7-14, 6606.342303596011
109, 38, 6-12, 6602.9677798605635
110, 739, 28-31, 6600.879307803516
111, 32, 6-6, 6598.2297139618095
112, 763, 29-24, 6595.891612634834
113, 95, 8-7, 6590.656340039216
114, 756, 29-17, 6584.720366763218
115, 589, 24-5, 6577.629236352339
116, 13, 5-18, 6571.993629594263
117, 708, 27-31, 6571.300024981545
118, 732, 28-24, 6568.5157802072745
119, 47, 6-21, 6550.20442402347
120, 14, 5-19, 6517.009006454753
121, 23, 5-28, 6516.03736682076
122, 762, 29-23, 6488.211606552038
123, 738, 28-30, 6484.631641806371
124, 712, 27-35, 6471.06661512999
125, 216, 11-35, 6466.628831851226
126, 722, 28-14, 6441.469074001021
127, 761, 29-22, 6433.663170669426
128, 698, 27-21, 6433.088297173106
129, 674, 26-28, 6420.019806681865
130, 737, 28-29, 6414.073922568149
131, 760, 29-21, 6408.955585579445
132, 736, 28-28, 6386.042127642465
133, 759, 29-20, 6354.64231006699
134, 94, 8-6, 6345.446901139937
135, 247, 12-35, 6335.01374786137
136, 278, 13-35, 6327.42260007344
137, 27, 5-32, 6327.263634784571
138, 709, 27-32, 6326.540490271105
139, 735, 28-27, 6326.056511656159
140, 710, 27-33, 6325.7737367920545
141, 757, 29-18, 6325.60597117153
142, 758, 29-19, 6320.1100544940045
143, 733, 28-25, 6300.407453049267
144, 734, 28-26, 6299.681178059831
145, 558, 23-5, 6292.22363934791
